TIME,BTCBUSD
2021-03-03 00:22:19,48163.78
2021-03-03 00:22:20,48174.0
2021-03-03 00:22:21,48181.38
2021-03-03 00:22:22,48178.18
2021-03-03 00:22:23,48174.0
2021-03-03 00:22:24,48161.49
2021-03-03 00:22:25,48172.37
2021-03-03 00:22:26,48172.37
2021-03-03 00:22:27,48161.15
2021-03-03 00:22:28,48161.15
2021-03-03 00:22:29,48161.15
2021-03-03 00:22:30,48143.83
2021-03-03 00:22:31,48143.82
2021-03-03 00:22:32,48143.82
2021-03-03 00:22:33,48143.82
2021-03-03 00:22:34,48135.04
2021-03-03 00:22:35,48123.5
2021-03-03 00:22:36,48126.44
2021-03-03 00:22:37,48126.44
2021-03-03 00:22:38,48127.87
2021-03-03 00:22:39,48127.87
2021-03-03 00:22:40,48127.87
2021-03-03 00:22:41,48122.92
2021-03-03 00:22:42,48122.92
2021-03-03 00:22:43,48134.96
2021-03-03 00:22:44,48134.37
2021-03-03 00:22:45,48134.01
2021-03-03 00:22:46,48141.17
2021-03-03 00:22:47,48125.71
2021-03-03 00:22:48,48128.47
2021-03-03 00:22:49,48123.43
2021-03-03 00:22:50,48139.41
2021-03-03 00:22:51,48139.93
2021-03-03 00:22:52,48131.24
2021-03-03 00:22:53,48131.24
2021-03-03 00:22:54,48127.43
2021-03-03 00:22:55,48135.97
2021-03-03 00:22:56,48135.98
2021-03-03 00:22:57,48135.98
2021-03-03 00:22:58,48135.98
2021-03-03 00:22:59,48118.72
2021-03-03 00:23:00,48118.59
2021-03-03 00:23:01,48118.59
2021-03-03 00:23:02,48122.78
2021-03-03 00:23:03,48118.59
2021-03-03 00:23:04,48118.59
2021-03-03 00:23:05,48135.21
2021-03-03 00:23:06,48135.21
2021-03-03 00:23:07,48140.05
2021-03-03 00:23:08,48150.07
2021-03-03 00:23:09,48158.13
2021-03-03 00:23:10,48154.44
2021-03-03 00:23:11,48154.59
2021-03-03 00:23:12,48153.93
2021-03-03 00:23:13,48153.93
2021-03-03 00:23:14,48154.14
2021-03-03 00:23:15,48154.14
2021-03-03 00:23:16,48154.13
2021-03-03 00:23:17,48165.3
2021-03-03 00:23:18,48158.19
2021-03-03 00:23:19,48134.39
2021-03-03 00:23:20,48140.52
2021-03-03 00:23:21,48144.14
2021-03-03 00:23:22,48137.33
2021-03-03 00:23:23,48135.29
2021-03-03 00:23:24,48130.4
2021-03-03 00:23:25,48130.4
2021-03-03 00:23:26,48130.38
2021-03-03 00:23:27,48130.38
2021-03-03 00:23:28,48130.39
2021-03-03 00:23:29,48145.91
2021-03-03 00:23:30,48156.12
2021-03-03 00:23:31,48156.12
2021-03-03 00:23:32,48147.88
2021-03-03 00:23:33,48156.89
2021-03-03 00:23:34,48149.33
2021-03-03 00:23:35,48148.58
2021-03-03 00:23:36,48148.59
2021-03-03 00:23:37,48155.39
2021-03-03 00:23:38,48160.0
2021-03-03 00:23:39,48161.9
2021-03-03 00:23:40,48161.9
2021-03-03 00:23:41,48166.69
2021-03-03 00:23:42,48166.69
2021-03-03 00:23:43,48166.69
2021-03-03 00:23:44,48166.18
2021-03-03 00:23:45,48160.09
2021-03-03 00:23:46,48161.4
2021-03-03 00:23:47,48161.59
2021-03-03 00:23:48,48161.59
2021-03-03 00:23:49,48163.89
2021-03-03 00:23:50,48163.88
2021-03-03 00:23:51,48163.86
2021-03-03 00:23:52,48166.7
2021-03-03 00:23:53,48180.07
2021-03-03 00:23:54,48170.39
2021-03-03 00:23:55,48170.39
2021-03-03 00:23:56,48182.61
2021-03-03 00:23:57,48183.67
2021-03-03 00:23:58,48183.67
2021-03-03 00:23:59,48184.21
2021-03-03 00:24:00,48186.41
2021-03-03 00:24:01,48181.96
2021-03-03 00:24:02,48183.33
2021-03-03 00:24:03,48169.03
2021-03-03 00:24:04,48170.71
2021-03-03 00:24:05,48169.81
2021-03-03 00:24:06,48169.42
2021-03-03 00:24:07,48168.7
2021-03-03 00:24:08,48162.99
2021-03-03 00:24:09,48164.41
2021-03-03 00:24:10,48164.41
2021-03-03 00:24:11,48164.4
2021-03-03 00:24:12,48148.9
2021-03-03 00:24:13,48154.85
2021-03-03 00:24:14,48148.57
2021-03-03 00:24:15,48145.97
2021-03-03 00:24:16,48155.24
2021-03-03 00:24:17,48151.01
2021-03-03 00:24:18,48151.01
2021-03-03 00:24:19,48139.26
2021-03-03 00:24:20,48140.08
2021-03-03 00:24:21,48140.08
2021-03-03 00:24:22,48140.09
2021-03-03 00:24:23,48137.29
2021-03-03 00:24:24,48141.86
2021-03-03 00:24:25,48141.86
2021-03-03 00:24:26,48141.86
2021-03-03 00:24:27,48141.86
2021-03-03 00:24:28,48141.83
2021-03-03 00:24:29,48141.83
2021-03-03 00:24:30,48141.83
2021-03-03 00:24:31,48141.83
2021-03-03 00:24:32,48140.94
2021-03-03 00:24:33,48141.86
2021-03-03 00:24:34,48140.89
2021-03-03 00:24:35,48137.21
2021-03-03 00:24:36,48138.27
2021-03-03 00:24:37,48138.29
2021-03-03 00:24:38,48138.28
2021-03-03 00:24:39,48138.28
2021-03-03 00:24:40,48138.28
2021-03-03 00:24:41,48138.28
2021-03-03 00:24:42,48138.28
2021-03-03 00:24:43,48138.28
2021-03-03 00:24:44,48140.43
2021-03-03 00:24:45,48140.44
2021-03-03 00:24:46,48141.28
2021-03-03 00:24:47,48137.83
2021-03-03 00:24:48,48137.83
2021-03-03 00:24:49,48156.43
2021-03-03 00:24:50,48156.43
2021-03-03 00:24:51,48137.85
2021-03-03 00:24:52,48137.79
2021-03-03 00:24:53,48132.76
2021-03-03 00:24:54,48132.76
2021-03-03 00:24:55,48133.6
2021-03-03 00:24:56,48133.61
2021-03-03 00:24:57,48133.61
2021-03-03 00:24:58,48133.61
2021-03-03 00:24:59,48133.6
2021-03-03 00:25:00,48133.6
2021-03-03 00:25:01,48133.6
2021-03-03 00:25:02,48133.6
2021-03-03 00:25:03,48126.85
2021-03-03 00:25:04,48124.99
2021-03-03 00:25:05,48124.99
2021-03-03 00:25:06,48124.99
2021-03-03 00:25:07,48124.99
2021-03-03 00:25:08,48126.08
2021-03-03 00:25:09,48126.06
2021-03-03 00:25:10,48125.1
2021-03-03 00:25:11,48112.63
2021-03-03 00:25:12,48112.63
2021-03-03 00:25:13,48113.97
2021-03-03 00:25:14,48111.46
2021-03-03 00:25:15,48112.48
2021-03-03 00:25:16,48112.48
2021-03-03 00:25:17,48112.44
2021-03-03 00:25:18,48108.73
2021-03-03 00:25:19,48112.44
2021-03-03 00:25:20,48112.44
2021-03-03 00:25:21,48112.43
2021-03-03 00:25:22,48115.06
2021-03-03 00:25:23,48124.78
2021-03-03 00:25:24,48124.78
2021-03-03 00:25:25,48124.78
2021-03-03 00:25:26,48124.78
2021-03-03 00:25:27,48124.77
2021-03-03 00:25:28,48124.77
2021-03-03 00:25:29,48124.77
2021-03-03 00:25:30,48124.77
2021-03-03 00:25:31,48124.77
2021-03-03 00:25:32,48124.77
2021-03-03 00:25:33,48124.77
2021-03-03 00:25:34,48122.23
2021-03-03 00:25:35,48116.77
2021-03-03 00:25:36,48121.74
2021-03-03 00:25:37,48121.74
2021-03-03 00:25:38,48121.74
2021-03-03 00:25:39,48121.74
2021-03-03 00:25:40,48121.73
2021-03-03 00:25:41,48121.73
2021-03-03 00:25:42,48121.73
2021-03-03 00:25:43,48118.36
2021-03-03 00:25:44,48117.52
2021-03-03 00:25:45,48115.22
2021-03-03 00:25:46,48115.22
2021-03-03 00:25:47,48112.92
2021-03-03 00:25:48,48112.92
2021-03-03 00:25:49,48112.92
2021-03-03 00:25:50,48112.91
2021-03-03 00:25:51,48112.91
2021-03-03 00:25:52,48109.8
2021-03-03 00:25:53,48112.62
2021-03-03 00:25:54,48112.62
2021-03-03 00:25:55,48112.61
2021-03-03 00:25:56,48112.61
2021-03-03 00:25:57,48112.61
2021-03-03 00:25:58,48112.62
2021-03-03 00:25:59,48112.62
2021-03-03 00:26:00,48112.62
2021-03-03 00:26:01,48112.62
2021-03-03 00:26:02,48118.69
2021-03-03 00:26:03,48122.51
2021-03-03 00:26:04,48128.26
2021-03-03 00:26:05,48128.26
2021-03-03 00:26:06,48128.26
2021-03-03 00:26:07,48128.26
2021-03-03 00:26:08,48128.25
2021-03-03 00:26:09,48128.25
2021-03-03 00:26:10,48128.25
2021-03-03 00:26:11,48128.25
2021-03-03 00:26:12,48129.69
2021-03-03 00:26:13,48144.32
2021-03-03 00:26:14,48160.66
2021-03-03 00:26:15,48157.45
2021-03-03 00:26:16,48155.44
2021-03-03 00:26:17,48157.48
2021-03-03 00:26:18,48157.45
2021-03-03 00:26:19,48157.45
2021-03-03 00:26:20,48157.44
2021-03-03 00:26:21,48150.19
2021-03-03 00:26:22,48150.19
2021-03-03 00:26:23,48150.18
2021-03-03 00:26:24,48150.18
2021-03-03 00:26:25,48150.18
2021-03-03 00:26:26,48150.19
2021-03-03 00:26:27,48150.19
2021-03-03 00:26:28,48142.94
2021-03-03 00:26:29,48145.43
2021-03-03 00:26:30,48136.59
2021-03-03 00:26:31,48135.67
2021-03-03 00:26:32,48124.11
2021-03-03 00:26:33,48124.11
2021-03-03 00:26:34,48124.11
2021-03-03 00:26:35,48124.11
2021-03-03 00:26:36,48124.52
2021-03-03 00:26:37,48124.52
2021-03-03 00:26:38,48124.52
2021-03-03 00:26:39,48124.52
2021-03-03 00:26:40,48128.73
2021-03-03 00:26:41,48128.74
2021-03-03 00:26:42,48128.74
2021-03-03 00:26:43,48135.55
2021-03-03 00:26:44,48127.92
2021-03-03 00:26:45,48124.67
2021-03-03 00:26:46,48124.65
2021-03-03 00:26:47,48122.42
2021-03-03 00:26:48,48122.42
2021-03-03 00:26:49,48112.64
2021-03-03 00:26:50,48112.88
2021-03-03 00:26:51,48113.13
2021-03-03 00:26:52,48113.28
2021-03-03 00:26:53,48113.69
2021-03-03 00:26:54,48118.66
2021-03-03 00:26:55,48118.65
2021-03-03 00:26:56,48118.55
2021-03-03 00:26:57,48118.55
2021-03-03 00:26:58,48117.91
2021-03-03 00:26:59,48117.78
2021-03-03 00:27:00,48115.23
2021-03-03 00:27:01,48117.72
2021-03-03 00:27:02,48125.62
2021-03-03 00:27:03,48125.67
2021-03-03 00:27:04,48124.67
2021-03-03 00:27:05,48141.03
2021-03-03 00:27:06,48140.3
2021-03-03 00:27:07,48140.3
2021-03-03 00:27:08,48138.44
2021-03-03 00:27:09,48138.44
2021-03-03 00:27:10,48133.76
2021-03-03 00:27:11,48133.76
2021-03-03 00:27:12,48133.75
2021-03-03 00:27:13,48133.75
2021-03-03 00:27:14,48133.75
2021-03-03 00:27:15,48133.75
2021-03-03 00:27:16,48138.35
2021-03-03 00:27:17,48138.35
2021-03-03 00:27:18,48138.35
2021-03-03 00:27:19,48138.44
2021-03-03 00:27:20,48138.44
2021-03-03 00:27:21,48138.44
2021-03-03 00:27:22,48138.9
2021-03-03 00:27:23,48123.88
2021-03-03 00:27:24,48123.85
2021-03-03 00:27:25,48123.85
2021-03-03 00:27:26,48123.85
2021-03-03 00:27:27,48123.85
2021-03-03 00:27:28,48123.85
2021-03-03 00:27:29,48123.85
2021-03-03 00:27:30,48123.85
2021-03-03 00:27:31,48127.07
2021-03-03 00:27:32,48126.68
2021-03-03 00:27:33,48126.68
2021-03-03 00:27:34,48121.89
2021-03-03 00:27:35,48121.89
2021-03-03 00:27:36,48124.17
2021-03-03 00:27:37,48124.65
2021-03-03 00:27:38,48129.07
2021-03-03 00:27:39,48129.64
2021-03-03 00:27:40,48129.63
2021-03-03 00:27:41,48129.63
2021-03-03 00:27:42,48127.3
2021-03-03 00:27:43,48129.62
2021-03-03 00:27:44,48129.65
2021-03-03 00:27:45,48129.65
2021-03-03 00:27:46,48129.65
2021-03-03 00:27:47,48129.67
2021-03-03 00:27:48,48128.29
2021-03-03 00:27:49,48128.29
2021-03-03 00:27:50,48124.77
2021-03-03 00:27:51,48124.77
2021-03-03 00:27:52,48124.77
2021-03-03 00:27:53,48124.77
2021-03-03 00:27:54,48119.35
2021-03-03 00:27:55,48119.32
2021-03-03 00:27:56,48119.32
2021-03-03 00:27:57,48115.77
2021-03-03 00:27:58,48114.42
2021-03-03 00:27:59,48119.3
2021-03-03 00:28:00,48119.51
2021-03-03 00:28:01,48124.77
2021-03-03 00:28:02,48125.51
2021-03-03 00:28:03,48125.51
2021-03-03 00:28:04,48125.51
2021-03-03 00:28:05,48125.51
2021-03-03 00:28:06,48125.51
2021-03-03 00:28:07,48125.5
2021-03-03 00:28:08,48125.5
2021-03-03 00:28:09,48123.97
2021-03-03 00:28:10,48123.97
2021-03-03 00:28:11,48123.97
2021-03-03 00:28:12,48123.97
2021-03-03 00:28:13,48123.97
2021-03-03 00:28:14,48123.97
2021-03-03 00:28:15,48119.61
2021-03-03 00:28:16,48119.61
2021-03-03 00:28:17,48119.6
2021-03-03 00:28:18,48119.61
2021-03-03 00:28:19,48119.61
2021-03-03 00:28:20,48119.61
2021-03-03 00:28:21,48119.58
2021-03-03 00:28:22,48116.12
2021-03-03 00:28:23,48116.12
2021-03-03 00:28:24,48116.12
2021-03-03 00:28:25,48116.12
2021-03-03 00:28:26,48119.61
2021-03-03 00:28:27,48119.61
2021-03-03 00:28:28,48119.61
2021-03-03 00:28:29,48116.28
2021-03-03 00:28:30,48118.77
2021-03-03 00:28:31,48118.77
2021-03-03 00:28:32,48133.96
2021-03-03 00:28:33,48133.96
2021-03-03 00:28:34,48138.14
2021-03-03 00:28:35,48138.14
2021-03-03 00:28:36,48134.13
2021-03-03 00:28:37,48134.13
2021-03-03 00:28:38,48131.44
2021-03-03 00:28:39,48130.33
2021-03-03 00:28:40,48130.33
2021-03-03 00:28:41,48122.57
2021-03-03 00:28:42,48113.37
2021-03-03 00:28:43,48113.37
2021-03-03 00:28:44,48111.95
2021-03-03 00:28:45,48119.94
2021-03-03 00:28:46,48119.94
2021-03-03 00:28:47,48119.94
2021-03-03 00:28:48,48111.95
2021-03-03 00:28:49,48088.46
2021-03-03 00:28:50,48089.63
2021-03-03 00:28:51,48089.63
2021-03-03 00:28:52,48089.63
2021-03-03 00:28:53,48088.39
2021-03-03 00:28:54,48088.39
2021-03-03 00:28:55,48093.53
2021-03-03 00:28:56,48093.53
2021-03-03 00:28:57,48093.53
2021-03-03 00:28:58,48087.7
2021-03-03 00:28:59,48087.7
2021-03-03 00:29:00,48087.7
2021-03-03 00:29:01,48087.69
2021-03-03 00:29:02,48086.74
2021-03-03 00:29:03,48072.23
2021-03-03 00:29:04,48071.97
2021-03-03 00:29:05,48068.9
2021-03-03 00:29:06,48082.15
2021-03-03 00:29:07,48076.28
2021-03-03 00:29:08,48076.28
2021-03-03 00:29:09,48076.28
2021-03-03 00:29:10,48076.28
2021-03-03 00:29:11,48094.74
2021-03-03 00:29:12,48096.1
2021-03-03 00:29:13,48100.33
2021-03-03 00:29:14,48118.53
2021-03-03 00:29:15,48117.28
2021-03-03 00:29:16,48117.27
2021-03-03 00:29:17,48113.41
2021-03-03 00:29:18,48113.4
2021-03-03 00:29:19,48113.26
2021-03-03 00:29:20,48115.82
2021-03-03 00:29:21,48113.87
2021-03-03 00:29:22,48115.8
2021-03-03 00:29:23,48117.18
2021-03-03 00:29:24,48118.11
2021-03-03 00:29:25,48118.01
2021-03-03 00:29:26,48118.18
2021-03-03 00:29:27,48118.18
2021-03-03 00:29:28,48119.73
2021-03-03 00:29:29,48119.7
2021-03-03 00:29:30,48119.71
2021-03-03 00:29:31,48114.11
2021-03-03 00:29:32,48114.11
2021-03-03 00:29:33,48106.59
2021-03-03 00:29:34,48106.21
2021-03-03 00:29:35,48093.54
2021-03-03 00:29:36,48093.54
2021-03-03 00:29:37,48088.85
2021-03-03 00:29:38,48090.6
2021-03-03 00:29:39,48082.78
2021-03-03 00:29:40,48085.22
2021-03-03 00:29:41,48086.53
2021-03-03 00:29:42,48086.53
2021-03-03 00:29:43,48092.35
2021-03-03 00:29:44,48084.73
2021-03-03 00:29:45,48089.33
2021-03-03 00:29:46,48086.92
2021-03-03 00:29:47,48086.92
2021-03-03 00:29:48,48079.5
2021-03-03 00:29:49,48079.5
2021-03-03 00:29:50,48108.75
2021-03-03 00:29:51,48110.85
2021-03-03 00:29:52,48110.95
2021-03-03 00:29:53,48117.55
2021-03-03 00:29:54,48117.89
2021-03-03 00:29:55,48116.62
2021-03-03 00:29:56,48116.62
2021-03-03 00:29:57,48116.62
2021-03-03 00:29:58,48076.29
2021-03-03 00:29:59,48063.74
2021-03-03 00:30:00,48039.65
2021-03-03 00:30:01,48041.51
2021-03-03 00:30:02,48030.01
2021-03-03 00:30:03,48030.79
2021-03-03 00:30:04,48033.76
2021-03-03 00:30:05,48035.26
2021-03-03 00:30:06,48035.26
2021-03-03 00:30:07,48063.59
2021-03-03 00:30:08,48066.06
2021-03-03 00:30:09,48068.53
2021-03-03 00:30:10,48077.49
2021-03-03 00:30:11,48077.49
2021-03-03 00:30:12,48057.01
2021-03-03 00:30:13,48057.01
2021-03-03 00:30:14,48041.18
2021-03-03 00:30:15,48040.37
2021-03-03 00:30:16,48035.06
2021-03-03 00:30:17,48027.01
2021-03-03 00:30:18,48036.87
2021-03-03 00:30:19,48034.45
2021-03-03 00:30:20,48031.38
2021-03-03 00:30:21,48032.0
2021-03-03 00:30:22,48032.0
2021-03-03 00:30:23,48030.25
2021-03-03 00:30:24,48035.96
2021-03-03 00:30:25,48027.03
2021-03-03 00:30:26,48027.02
2021-03-03 00:30:27,48027.0
2021-03-03 00:30:28,48027.01
2021-03-03 00:30:29,48013.77
2021-03-03 00:30:30,48031.37
2021-03-03 00:30:31,48046.83
2021-03-03 00:30:32,48057.7
2021-03-03 00:30:33,48048.31
2021-03-03 00:30:34,48060.45
2021-03-03 00:30:35,48060.42
2021-03-03 00:30:36,48058.21
2021-03-03 00:30:37,48064.18
2021-03-03 00:30:38,48061.45
2021-03-03 00:30:39,48070.35
2021-03-03 00:30:40,48070.35
2021-03-03 00:30:41,48070.36
2021-03-03 00:30:42,48076.81
2021-03-03 00:30:43,48070.37
2021-03-03 00:30:44,48078.94
2021-03-03 00:30:45,48087.37
2021-03-03 00:30:46,48087.59
2021-03-03 00:30:47,48076.52
2021-03-03 00:30:48,48076.51
2021-03-03 00:30:49,48078.95
2021-03-03 00:30:50,48084.04
2021-03-03 00:30:51,48087.6
2021-03-03 00:30:52,48093.25
2021-03-03 00:30:53,48093.25
2021-03-03 00:30:54,48090.02
2021-03-03 00:30:55,48098.24
2021-03-03 00:30:56,48094.84
2021-03-03 00:30:57,48092.55
2021-03-03 00:30:58,48097.26
2021-03-03 00:30:59,48099.53
2021-03-03 00:31:00,48099.52
2021-03-03 00:31:01,48097.26
2021-03-03 00:31:02,48087.59
2021-03-03 00:31:03,48087.59
2021-03-03 00:31:04,48065.74
2021-03-03 00:31:05,48075.27
2021-03-03 00:31:06,48081.07
2021-03-03 00:31:07,48081.07
2021-03-03 00:31:08,48070.82
2021-03-03 00:31:09,48070.82
2021-03-03 00:31:10,48068.18
2021-03-03 00:31:11,48071.96
2021-03-03 00:31:12,48071.96
2021-03-03 00:31:13,48069.43
2021-03-03 00:31:14,48069.42
2021-03-03 00:31:15,48069.44
2021-03-03 00:31:16,48068.19
2021-03-03 00:31:17,48073.66
2021-03-03 00:31:18,48073.67
2021-03-03 00:31:19,48079.88
2021-03-03 00:31:20,48073.21
2021-03-03 00:31:21,48068.55
2021-03-03 00:31:22,48068.55
2021-03-03 00:31:23,48068.19
2021-03-03 00:31:24,48068.19
2021-03-03 00:31:25,48068.19
2021-03-03 00:31:26,48080.43
2021-03-03 00:31:27,48100.33
2021-03-03 00:31:28,48100.33
2021-03-03 00:31:29,48088.62
2021-03-03 00:31:30,48088.62
2021-03-03 00:31:31,48088.62
2021-03-03 00:31:32,48086.93
2021-03-03 00:31:33,48086.93
2021-03-03 00:31:34,48086.93
2021-03-03 00:31:35,48098.34
2021-03-03 00:31:36,48102.02
2021-03-03 00:31:37,48096.53
2021-03-03 00:31:38,48096.53
2021-03-03 00:31:39,48096.53
2021-03-03 00:31:40,48096.53
2021-03-03 00:31:41,48099.28
2021-03-03 00:31:42,48099.28
2021-03-03 00:31:43,48099.29
2021-03-03 00:31:44,48102.04
2021-03-03 00:31:45,48102.47
2021-03-03 00:31:46,48105.94
2021-03-03 00:31:47,48105.08
2021-03-03 00:31:48,48099.29
2021-03-03 00:31:49,48099.29
2021-03-03 00:31:50,48099.29
2021-03-03 00:31:51,48099.0
2021-03-03 00:31:52,48099.01
2021-03-03 00:31:53,48099.01
2021-03-03 00:31:54,48094.74
2021-03-03 00:31:55,48099.58
2021-03-03 00:31:56,48096.98
2021-03-03 00:31:57,48096.97
2021-03-03 00:31:58,48096.98
2021-03-03 00:31:59,48096.96
2021-03-03 00:32:00,48096.95
2021-03-03 00:32:01,48089.24
2021-03-03 00:32:02,48096.98
2021-03-03 00:32:03,48096.98
2021-03-03 00:32:04,48084.21
2021-03-03 00:32:05,48079.62
2021-03-03 00:32:06,48079.62
2021-03-03 00:32:07,48079.62
2021-03-03 00:32:08,48068.4
2021-03-03 00:32:09,48077.17
2021-03-03 00:32:10,48051.95
2021-03-03 00:32:11,48065.08
2021-03-03 00:32:12,48059.26
2021-03-03 00:32:13,48051.12
2021-03-03 00:32:14,48048.7
2021-03-03 00:32:15,48040.82
2021-03-03 00:32:16,48043.17
2021-03-03 00:32:17,48045.48
2021-03-03 00:32:18,48048.8
2021-03-03 00:32:19,48048.8
2021-03-03 00:32:20,48050.45
2021-03-03 00:32:21,48050.41
2021-03-03 00:32:22,48050.4
2021-03-03 00:32:23,48050.4
2021-03-03 00:32:24,48045.45
2021-03-03 00:32:25,48050.28
2021-03-03 00:32:26,48043.34
2021-03-03 00:32:27,48043.34
2021-03-03 00:32:28,48051.56
2021-03-03 00:32:29,48051.55
2021-03-03 00:32:30,48051.56
2021-03-03 00:32:31,48071.45
2021-03-03 00:32:32,48079.61
2021-03-03 00:32:33,48079.61
2021-03-03 00:32:34,48086.94
2021-03-03 00:32:35,48086.94
2021-03-03 00:32:36,48087.85
2021-03-03 00:32:37,48087.84
2021-03-03 00:32:38,48076.47
2021-03-03 00:32:39,48071.47
2021-03-03 00:32:40,48071.47
2021-03-03 00:32:41,48079.03
2021-03-03 00:32:42,48079.04
2021-03-03 00:32:43,48062.18
2021-03-03 00:32:44,48062.22
2021-03-03 00:32:45,48062.22
2021-03-03 00:32:46,48064.42
2021-03-03 00:32:47,48064.42
2021-03-03 00:32:48,48064.42
2021-03-03 00:32:49,48069.3
2021-03-03 00:32:50,48079.54
2021-03-03 00:32:51,48077.15
2021-03-03 00:32:52,48077.16
2021-03-03 00:32:53,48078.6
2021-03-03 00:32:54,48072.34
2021-03-03 00:32:55,48072.34
2021-03-03 00:32:56,48076.79
2021-03-03 00:32:57,48076.79
2021-03-03 00:32:58,48076.79
2021-03-03 00:32:59,48076.79
2021-03-03 00:33:00,48076.79
2021-03-03 00:33:01,48083.23
2021-03-03 00:33:02,48083.23
2021-03-03 00:33:03,48081.66
2021-03-03 00:33:04,48087.81
2021-03-03 00:33:05,48087.9
2021-03-03 00:33:06,48085.47
2021-03-03 00:33:07,48087.9
2021-03-03 00:33:08,48105.86
2021-03-03 00:33:09,48105.86
2021-03-03 00:33:10,48105.86
2021-03-03 00:33:11,48117.0
2021-03-03 00:33:12,48118.43
2021-03-03 00:33:13,48118.43
2021-03-03 00:33:14,48120.28
2021-03-03 00:33:15,48120.29
2021-03-03 00:33:16,48121.02
2021-03-03 00:33:17,48121.02
2021-03-03 00:33:18,48121.01
2021-03-03 00:33:19,48121.01
2021-03-03 00:33:20,48121.01
2021-03-03 00:33:21,48123.6
2021-03-03 00:33:22,48123.6
2021-03-03 00:33:23,48123.6
2021-03-03 00:33:24,48118.02
2021-03-03 00:33:25,48113.11
2021-03-03 00:33:26,48113.12
2021-03-03 00:33:27,48105.41
2021-03-03 00:33:28,48108.04
2021-03-03 00:33:29,48105.51
2021-03-03 00:33:30,48105.33
2021-03-03 00:33:31,48099.0
2021-03-03 00:33:32,48107.99
2021-03-03 00:33:33,48105.27
2021-03-03 00:33:34,48105.8
2021-03-03 00:33:35,48097.92
2021-03-03 00:33:36,48092.64
2021-03-03 00:33:37,48092.64
2021-03-03 00:33:38,48092.64
2021-03-03 00:33:39,48092.64
2021-03-03 00:33:40,48092.64
2021-03-03 00:33:41,48092.64
2021-03-03 00:33:42,48092.64
2021-03-03 00:33:43,48092.64
2021-03-03 00:33:44,48092.64
2021-03-03 00:33:45,48092.64
2021-03-03 00:33:46,48094.53
2021-03-03 00:33:47,48094.52
2021-03-03 00:33:48,48084.67
2021-03-03 00:33:49,48084.67
2021-03-03 00:33:50,48084.67
2021-03-03 00:33:51,48091.55
2021-03-03 00:33:52,48091.45
2021-03-03 00:33:53,48091.45
2021-03-03 00:33:54,48108.37
2021-03-03 00:33:55,48113.36
2021-03-03 00:33:56,48117.27
2021-03-03 00:33:57,48124.21
2021-03-03 00:33:58,48124.21
2021-03-03 00:33:59,48124.21
2021-03-03 00:34:00,48124.91
2021-03-03 00:34:01,48124.9
2021-03-03 00:34:02,48129.16
2021-03-03 00:34:03,48129.16
2021-03-03 00:34:04,48130.1
2021-03-03 00:34:05,48130.1
2021-03-03 00:34:06,48130.09
2021-03-03 00:34:07,48130.1
2021-03-03 00:34:08,48130.1
2021-03-03 00:34:09,48131.57
2021-03-03 00:34:10,48131.57
2021-03-03 00:34:11,48131.57
2021-03-03 00:34:12,48131.57
2021-03-03 00:34:13,48134.94
2021-03-03 00:34:14,48138.28
2021-03-03 00:34:15,48142.85
2021-03-03 00:34:16,48153.09
2021-03-03 00:34:17,48153.08
2021-03-03 00:34:18,48153.09
2021-03-03 00:34:19,48153.08
2021-03-03 00:34:20,48173.03
2021-03-03 00:34:21,48165.01
2021-03-03 00:34:22,48178.12
2021-03-03 00:34:23,48178.13
2021-03-03 00:34:24,48180.93
2021-03-03 00:34:25,48173.82
2021-03-03 00:34:26,48154.76
2021-03-03 00:34:27,48161.5
2021-03-03 00:34:28,48134.1
2021-03-03 00:34:29,48136.03
2021-03-03 00:34:30,48136.03
2021-03-03 00:34:31,48131.58
2021-03-03 00:34:32,48128.75
2021-03-03 00:34:33,48131.58
2021-03-03 00:34:34,48134.03
2021-03-03 00:34:35,48134.03
2021-03-03 00:34:36,48138.25
2021-03-03 00:34:37,48135.83
2021-03-03 00:34:38,48135.83
2021-03-03 00:34:39,48135.02
2021-03-03 00:34:40,48135.02
2021-03-03 00:34:41,48124.84
2021-03-03 00:34:42,48118.38
2021-03-03 00:34:43,48123.67
2021-03-03 00:34:44,48123.67
2021-03-03 00:34:45,48119.92
2021-03-03 00:34:46,48120.41
2021-03-03 00:34:47,48120.42
2021-03-03 00:34:48,48120.41
2021-03-03 00:34:49,48134.47
2021-03-03 00:34:50,48134.47
2021-03-03 00:34:51,48141.11
2021-03-03 00:34:52,48138.86
2021-03-03 00:34:53,48138.86
2021-03-03 00:34:54,48143.73
2021-03-03 00:34:55,48149.99
2021-03-03 00:34:56,48149.99
2021-03-03 00:34:57,48149.99
2021-03-03 00:34:58,48149.99
2021-03-03 00:34:59,48166.49
2021-03-03 00:35:00,48174.94
2021-03-03 00:35:01,48169.29
2021-03-03 00:35:02,48160.38
2021-03-03 00:35:03,48160.85
2021-03-03 00:35:04,48155.52
2021-03-03 00:35:05,48152.48
2021-03-03 00:35:06,48145.47
2021-03-03 00:35:07,48143.74
2021-03-03 00:35:08,48143.74
2021-03-03 00:35:09,48152.39
2021-03-03 00:35:10,48149.21
2021-03-03 00:35:11,48147.02
2021-03-03 00:35:12,48147.01
2021-03-03 00:35:13,48147.01
2021-03-03 00:35:14,48141.51
2021-03-03 00:35:15,48141.51
