SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__21_43_57,46798
BTCBUSD,2021_02_27__21_43_58,46798
BTCBUSD,2021_02_27__21_43_59,46801
BTCBUSD,2021_02_27__21_44_00,46801
BTCBUSD,2021_02_27__21_44_01,46801
BTCBUSD,2021_02_27__21_44_02,46807
BTCBUSD,2021_02_27__21_44_03,46808
BTCBUSD,2021_02_27__21_44_04,46830
BTCBUSD,2021_02_27__21_44_05,46828
BTCBUSD,2021_02_27__21_44_06,46820
BTCBUSD,2021_02_27__21_44_07,46820
BTCBUSD,2021_02_27__21_44_08,46817
BTCBUSD,2021_02_27__21_44_09,46815
BTCBUSD,2021_02_27__21_44_10,46808
BTCBUSD,2021_02_27__21_44_11,46808
BTCBUSD,2021_02_27__21_44_12,46812
BTCBUSD,2021_02_27__21_44_13,46827
BTCBUSD,2021_02_27__21_44_14,46822
BTCBUSD,2021_02_27__21_44_15,46838
BTCBUSD,2021_02_27__21_44_16,46842
BTCBUSD,2021_02_27__21_44_17,46835
BTCBUSD,2021_02_27__21_44_18,46835
BTCBUSD,2021_02_27__21_44_19,46823
BTCBUSD,2021_02_27__21_44_20,46820
BTCBUSD,2021_02_27__21_44_21,46820
BTCBUSD,2021_02_27__21_44_22,46818
BTCBUSD,2021_02_27__21_44_23,46816
BTCBUSD,2021_02_27__21_44_24,46816
BTCBUSD,2021_02_27__21_44_25,46824
BTCBUSD,2021_02_27__21_44_26,46821
BTCBUSD,2021_02_27__21_44_27,46820
BTCBUSD,2021_02_27__21_44_28,46820
BTCBUSD,2021_02_27__21_44_29,46817
BTCBUSD,2021_02_27__21_44_30,46826
BTCBUSD,2021_02_27__21_44_31,46826
BTCBUSD,2021_02_27__21_44_32,46826
BTCBUSD,2021_02_27__21_44_33,46831
BTCBUSD,2021_02_27__21_44_34,46834
BTCBUSD,2021_02_27__21_44_35,46834
BTCBUSD,2021_02_27__21_44_36,46836
BTCBUSD,2021_02_27__21_44_37,46846
BTCBUSD,2021_02_27__21_44_38,46849
BTCBUSD,2021_02_27__21_44_39,46849
BTCBUSD,2021_02_27__21_44_40,46837
BTCBUSD,2021_02_27__21_44_41,46830
BTCBUSD,2021_02_27__21_44_42,46821
BTCBUSD,2021_02_27__21_44_43,46821
BTCBUSD,2021_02_27__21_44_44,46822
BTCBUSD,2021_02_27__21_44_45,46822
BTCBUSD,2021_02_27__21_44_46,46824
BTCBUSD,2021_02_27__21_44_47,46837
BTCBUSD,2021_02_27__21_44_48,46835
BTCBUSD,2021_02_27__21_44_49,46827
BTCBUSD,2021_02_27__21_44_50,46823
BTCBUSD,2021_02_27__21_44_51,46823
BTCBUSD,2021_02_27__21_44_52,46825
BTCBUSD,2021_02_27__21_44_53,46829
BTCBUSD,2021_02_27__21_44_54,46839
BTCBUSD,2021_02_27__21_44_55,46831
BTCBUSD,2021_02_27__21_44_56,46834
BTCBUSD,2021_02_27__21_44_57,46838
BTCBUSD,2021_02_27__21_44_58,46838
BTCBUSD,2021_02_27__21_44_59,46837
BTCBUSD,2021_02_27__21_45_00,46836
BTCBUSD,2021_02_27__21_45_01,46820
BTCBUSD,2021_02_27__21_45_02,46820
BTCBUSD,2021_02_27__21_45_03,46818
BTCBUSD,2021_02_27__21_45_04,46816
BTCBUSD,2021_02_27__21_45_05,46816
BTCBUSD,2021_02_27__21_45_06,46812
BTCBUSD,2021_02_27__21_45_07,46816
BTCBUSD,2021_02_27__21_45_08,46816
BTCBUSD,2021_02_27__21_45_09,46818
BTCBUSD,2021_02_27__21_45_10,46818
BTCBUSD,2021_02_27__21_45_11,46819
BTCBUSD,2021_02_27__21_45_12,46815
BTCBUSD,2021_02_27__21_45_13,46798
BTCBUSD,2021_02_27__21_45_14,46792
BTCBUSD,2021_02_27__21_45_15,46792
BTCBUSD,2021_02_27__21_45_16,46794
BTCBUSD,2021_02_27__21_45_17,46791
BTCBUSD,2021_02_27__21_45_18,46798
BTCBUSD,2021_02_27__21_45_19,46798
BTCBUSD,2021_02_27__21_45_20,46795
BTCBUSD,2021_02_27__21_45_21,46761
BTCBUSD,2021_02_27__21_45_22,46761
BTCBUSD,2021_02_27__21_45_23,46776
BTCBUSD,2021_02_27__21_45_24,46770
BTCBUSD,2021_02_27__21_45_25,46761
BTCBUSD,2021_02_27__21_45_26,46761
BTCBUSD,2021_02_27__21_45_27,46761
BTCBUSD,2021_02_27__21_45_28,46761
BTCBUSD,2021_02_27__21_45_29,46759
BTCBUSD,2021_02_27__21_45_30,46761
BTCBUSD,2021_02_27__21_45_31,46761
BTCBUSD,2021_02_27__21_45_32,46761
BTCBUSD,2021_02_27__21_45_33,46757
BTCBUSD,2021_02_27__21_45_34,46754
BTCBUSD,2021_02_27__21_45_35,46751
BTCBUSD,2021_02_27__21_45_36,46751
BTCBUSD,2021_02_27__21_45_37,46751
BTCBUSD,2021_02_27__21_45_38,46750
BTCBUSD,2021_02_27__21_45_39,46749
BTCBUSD,2021_02_27__21_45_40,46752
BTCBUSD,2021_02_27__21_45_41,46749
BTCBUSD,2021_02_27__21_45_42,46749
BTCBUSD,2021_02_27__21_45_43,46749
BTCBUSD,2021_02_27__21_45_44,46749
BTCBUSD,2021_02_27__21_45_45,46749
BTCBUSD,2021_02_27__21_45_46,46749
BTCBUSD,2021_02_27__21_45_47,46749
BTCBUSD,2021_02_27__21_45_48,46750
BTCBUSD,2021_02_27__21_45_49,46756
BTCBUSD,2021_02_27__21_45_50,46756
BTCBUSD,2021_02_27__21_45_51,46756
BTCBUSD,2021_02_27__21_45_52,46775
BTCBUSD,2021_02_27__21_45_53,46781
BTCBUSD,2021_02_27__21_45_54,46785
BTCBUSD,2021_02_27__21_45_55,46783
BTCBUSD,2021_02_27__21_45_56,46784
BTCBUSD,2021_02_27__21_45_57,46785
BTCBUSD,2021_02_27__21_45_58,46796
BTCBUSD,2021_02_27__21_45_59,46790
